14,18,13052,1
14,18,13059,0
8,16,13060,0
16,1,13054,1
13,1,13053,1
7,18,13059,0
6,12,13049,0
11,17,13045,0
5,2,13049,0
7,12,13065,1
12,17,13056,0
11,2,13047,0
11,17,13053,0
16,5,13055,1
11,19,13058,1
10,18,13054,0
7,1,13047,0
13,17,13071,1
4,16,13062,0
6,13,13057,0
16,12,13056,0
8,19,13048,0
4,16,13047,1
12,1,13051,1
14,18,13050,1
18,17,13058,0
14,13,13043,1
1,5,13054,1
0,17,13049,0
14,2,13071,0
16,1,13070,1
11,19,13062,0
16,1,13053,1
10,3,13050,1
1,2,13063,1
9,12,13053,0
11,1,13058,0
14,3,13068,0
18,1,13055,1
4,17,13058,1
4,16,13058,1
0,1,13058,0
14,16,13059,1
9,1,13043,1
7,18,13066,0
14,1,13069,0
13,20,13047,1
16,19,13054,0
18,16,13045,1
6,17,13063,0
16,2,13070,1
13,5,13045,1
14,16,13050,1
7,2,13063,1
13,16,13062,0
15,2,13052,0
18,13,13057,1
9,1,13059,0
19,17,13061,1
0,1,13049,0
16,1,13066,1
1,17,13058,0
4,1,13060,1
1,20,13055,1
18,16,13047,1
7,12,13053,0
16,17,13067,1
9,16,13045,1
6,17,13071,0
3,1,13070,1
17,20,13071,0
1,5,13065,0
14,12,13047,1
1,20,13061,1
15,13,13044,0
16,20,13068,1
4,2,13049,0
1,19,13061,1
11,2,13049,0
8,16,13069,0
6,18,13055,0
10,1,13053,1
4,1,13071,1
6,16,13062,1
6,17,13054,0
11,3,13046,0
1,20,13054,1
4,12,13069,0
6,16,13066,1
6,16,13043,0
1,17,13050,1
7,17,13048,0
15,13,13063,1
3,1,13065,1
7,19,13053,0
4,17,13065,1
17,20,13062,1
4,16,13051,1
16,5,13064,1
7,13,13070,1
7,12,13054,1
1,20,13049,1
0,16,13050,0
1,5,13055,1
6,18,13063,0
13,12,13043,0
12,2,13067,0
19,5,13046,0
19,17,13049,0
17,5,13062,0
4,12,13055,0
11,12,13067,0
15,1,13043,1
13,2,13054,1
14,1,13046,1
0,3,13067,1
14,13,13045,1
4,3,13048,1
18,17,13063,0
16,12,13068,0
14,1,13067,1
4,17,13071,0
13,5,13071,1
1,17,13066,1
7,16,13070,1
12,17,13047,0
11,13,13047,0
16,17,13057,1
16,1,13055,1
13,2,13070,1
16,5,13046,1
6,1,13065,1
18,9,13066,1
11,1,13068,0
11,18,13054,0
11,17,13057,0
4,1,13051,1
4,3,13059,1
11,18,13061,0
6,19,13051,0
18,2,13071,0
6,13,13051,1
11,12,13049,0
12,19,13048,1
18,17,13059,0
10,1,13067,1
4,12,13053,0
13,20,13043,1
4,18,13049,1
12,20,13064,0
12,1,13069,0
12,17,13068,0
16,2,13050,1
13,16,13052,1
8,1,13063,0
10,1,13069,1
11,13,13061,0
16,1,13069,1
1,5,13071,1
7,1,13049,0
12,19,13059,1
10,1,13060,1
4,1,13046,1
7,2,13050,1
0,18,13070,1
3,16,13065,1
6,2,13070,1
9,16,13046,1
7,12,13067,0
4,13,13070,1
7,1,13054,1
10,12,13058,0
11,18,13050,0
13,17,13066,1
7,18,13063,0
15,17,13057,0
0,1,13065,0
0,1,13050,0
6,12,13060,0
11,18,13051,0
3,1,13051,1
15,12,13056,0
18,1,13054,1
11,1,13059,0
4,1,13065,1
12,20,13046,1
14,16,13065,1
4,19,13066,1
15,18,13046,1
6,13,13071,1
13,20,13064,1
3,19,13043,1
19,20,13055,1
9,2,13050,0
9,16,13047,1
10,13,13049,1
12,20,13068,0
17,2,13064,0
11,3,13054,0
1,20,13051,1
0,13,13050,0
17,2,13066,0
4,17,13055,0
0,18,13057,1
6,13,13061,0
4,2,13047,0
15,1,13045,0
16,2,13059,1
1,20,13046,1
16,12,13062,1
4,18,13056,1
16,5,13051,1
0,1,13063,0
14,13,13055,1
9,16,13050,1
14,12,13043,0
3,1,13061,1
18,17,13047,0
13,16,13070,1
18,20,13059,1
14,18,13043,1
13,17,13052,1
4,13,13071,1
7,16,13064,1
8,3,13049,1
6,13,13068,1
0,13,13068,1
0,2,13070,1
4,2,13064,0
12,19,13051,0
11,18,13046,0
7,1,13056,0
12,5,13069,0
4,17,13066,1
18,5,13049,1
7,12,13060,0
20,2,13070,1
4,3,13054,1
9,16,13059,0
6,19,13049,0
14,16,13055,1
12,20,13067,0
18,17,13053,0
0,13,13060,1
18,12,13047,1
1,2,13046,1
6,16,13070,1
12,2,13045,0
4,1,13054,1
11,3,13068,0
20,2,13062,1
3,13,13052,1
16,20,13057,1
14,18,13068,1
11,13,13067,0
6,19,13069,0
8,2,13061,1
6,2,13045,0
7,17,13068,0
7,18,13045,0
6,17,13060,0
16,17,13046,1
0,12,13054,1
15,2,13066,0
0,18,13064,0
10,12,13060,0
7,19,13046,0
3,19,13049,1
18,17,13055,0
7,13,13069,0
11,18,13065,0
3,13,13060,1
4,16,13061,0
16,2,13067,1
11,2,13060,0
15,2,13071,0
12,1,13046,1
6,19,13053,0
10,16,13045,1
1,17,13069,1
6,3,13060,0
9,1,13054,1
1,2,13043,1
6,18,13061,0
11,16,13060,0
7,17,13070,0
16,17,13061,1
15,1,13047,1
18,3,13049,1
7,2,13065,1
1,2,13070,1
8,12,13067,0
18,1,13049,1
19,17,13054,0
9,12,13068,0
7,19,13067,0
7,19,13064,0
7,3,13069,0
11,17,13060,0
13,17,13064,0
0,1,13046,0
10,18,13069,0
13,12,13054,1
4,12,13048,0
17,5,13070,1
14,1,13062,1
11,2,13058,0
14,1,13060,1
10,16,13064,1
15,12,13057,0
16,20,13056,1
15,2,13065,0
0,3,13068,1
1,17,13053,1
0,16,13052,1
7,3,13065,1
0,12,13068,0
4,1,13045,0
16,20,13062,1
11,3,13053,0
0,2,13061,1
3,16,13052,1
8,17,13051,0
0,13,13046,0
14,1,13049,0
13,20,13044,0
18,13,13043,1
7,19,13049,0
11,12,13065,0
16,17,13045,1
7,12,13061,0
13,1,13056,0
7,12,13068,0
1,5,13051,1
7,16,13062,1
6,18,13060,0
14,16,13069,0
6,16,13047,1
10,1,13057,1
11,19,13064,1
13,1,13051,1
4,1,13058,0
4,19,13069,0
15,2,13064,0
6,18,13059,0
11,12,13061,0
15,13,13062,1
1,20,13066,1
18,20,13069,0
3,16,13058,1
18,13,13071,1
14,16,13062,1
0,1,13071,1
3,20,13046,1
14,1,13070,1
19,20,13057,1
6,12,13043,0
19,2,13068,1
19,20,13047,0
8,12,13047,0
13,16,13066,0
4,12,13049,0
15,12,13065,0
8,18,13047,0
7,16,13056,1
13,5,13052,0
3,19,13048,1
18,17,13056,0
14,18,13049,1
9,1,13048,1
19,20,13064,1
19,2,13054,1
14,16,13060,1
14,16,13056,1
16,5,13062,1
4,13,13051,1
15,12,13060,0
12,5,13046,0
10,16,13043,1
8,2,13059,1
11,1,13062,0
8,13,13047,1
7,3,13047,0
18,13,13050,1
8,13,13066,1
6,16,13065,1
13,12,13049,0
6,12,13067,0
1,20,13071,1
1,19,13066,1
12,5,13065,0
12,17,13054,0
1,19,13055,1
12,1,13056,0
16,1,13057,1
6,17,13067,0
8,2,13070,1
9,16,13052,0
16,20,13070,1
11,16,13059,1
11,1,13064,0
3,12,13069,0
1,5,13057,0
3,16,13045,1
9,1,13047,1
