9,16,13051,1,3
11,3,13064,0,3
18,16,13057,1,3
9,2,13069,0,3
6,17,13069,0,3
1,19,13056,0,3
11,18,13049,0,3
6,17,13070,0,3
13,20,13052,1,3
11,18,13048,0,3
6,16,13044,1,3
9,2,13067,0,3
14,1,13054,1,3
4,12,13061,0,3
17,2,13047,0,3
13,20,13045,1,3
6,17,13051,0,3
6,17,13049,0,3
1,20,13070,1,3
20,2,13069,1,3
6,16,13051,1,3
1,5,13048,1,3
18,12,13050,1,3
11,18,13067,0,3
4,1,13044,1,3
18,16,13071,1,3
7,19,13050,0,3
20,2,13056,1,3
18,16,13066,1,3
18,16,13065,1,3
13,20,13046,1,3
9,17,13051,1,3
1,20,13053,1,3
4,12,13046,0,3
18,16,13054,0,3
4,16,13071,1,3
18,12,13060,0,3
0,16,13051,1,3
14,17,13060,1,3
0,16,13047,1,3
16,17,13056,1,3
4,16,13050,1,3
6,17,13050,0,3
6,17,13044,1,3
7,19,13047,0,3
7,19,13058,0,3
1,20,13048,1,3
7,19,13066,0,3
18,16,13052,1,3
4,12,13050,0,3
14,17,13055,1,3
6,16,13046,1,3
6,3,13045,0,3
6,16,13058,1,3
9,17,13052,0,3
18,16,13064,1,3
1,20,13060,1,3
1,5,13046,0,3
4,1,13047,1,3
1,20,13057,1,3
1,5,13068,0,3
14,3,13060,1,3
15,13,13049,1,3
11,3,13070,0,3
11,3,13058,0,3
13,20,13063,1,3
7,17,13057,0,3
4,12,13043,0,3
4,12,13067,0,3
6,3,13057,0,3
14,1,13051,1,3
1,5,13053,1,3
18,12,13055,0,3
13,20,13056,1,3
6,17,13045,0,3
18,19,13061,1,3
4,16,13056,1,3
9,2,13052,0,3
14,1,13066,1,3
11,18,13063,0,3
7,19,13043,0,3
15,13,13054,1,3
11,18,13047,0,3
10,12,13047,0,3
15,13,13069,1,3
6,3,13064,0,3
13,20,13050,1,3
18,12,13051,1,3
6,16,13061,0,3
9,17,13049,0,3
9,17,13069,0,3
14,17,13049,1,3
0,16,13045,1,3
18,16,13056,1,3
1,19,13053,1,3
13,20,13071,1,3
16,17,13049,1,3
4,12,13065,0,3
11,3,13051,0,3
1,5,13056,0,3
18,12,13067,0,3
14,17,13067,1,3
11,3,13062,0,3
13,20,13057,1,3
6,3,13061,0,3
10,12,13057,0,3
14,3,13064,0,3
11,18,13044,0,3
15,13,13051,1,3
20,2,13046,1,3
18,16,13050,1,3
1,5,13058,0,3
13,20,13048,1,3
14,1,13071,1,3
4,1,13070,1,3
1,20,13043,1,3
13,20,13054,1,3
11,3,13069,0,3
4,12,13060,0,3
14,1,13064,1,3
9,2,13061,0,3
17,2,13070,1,3
1,5,13045,0,3
7,19,13056,0,3
11,18,13062,0,3
4,12,13068,0,3
11,18,13058,0,3
9,17,13065,1,3
1,20,13050,1,3
18,16,13062,1,3
6,3,13049,0,3
7,17,13071,0,3
11,3,13050,0,3
7,19,13059,0,3
7,17,13053,0,3
1,20,13059,1,3
18,12,13069,0,3
7,19,13057,0,3
10,12,13067,0,3
4,16,13052,1,3
7,17,13049,0,3
13,20,13068,1,3
7,19,13071,0,3
11,18,13043,0,3
4,1,13043,1,3
6,17,13043,0,3
1,5,13067,1,3
18,19,13052,1,3
14,1,13068,1,3
9,17,13058,1,3
16,17,13063,1,3
10,12,13043,0,3
14,17,13071,0,3
11,3,13060,0,3
1,19,13054,1,3
4,1,13049,1,3
7,17,13063,0,3
7,17,13058,0,3
4,16,13063,0,3
4,1,13048,1,3
4,1,13066,1,3
4,12,13064,0,3
9,2,13068,0,3
7,19,13063,0,3
0,16,13044,0,3
7,17,13067,0,3
16,17,13053,1,3
7,17,13061,0,3
10,12,13053,0,3
1,20,13058,0,3
4,1,13068,1,3
14,17,13061,1,3
7,17,13044,0,3
18,16,13059,1,3
7,17,13046,0,3
1,19,13051,1,3
7,17,13064,0,3
4,16,13046,1,3
1,5,13069,0,3
7,19,13069,0,3
13,20,13066,1,3
1,19,13049,0,3
14,1,13048,1,3
10,12,13046,0,3
10,12,13068,0,3
6,17,13053,0,3
4,16,13043,1,3
10,12,13055,0,3
10,12,13065,0,3
18,19,13064,1,3
18,16,13049,1,3
7,19,13060,0,3
7,19,13055,0,3
11,3,13059,0,3
11,3,13043,0,3
6,16,13050,1,3
6,16,13059,1,3
17,2,13050,0,3
6,16,13057,1,3
14,3,13049,0,3
7,19,13065,0,3
13,20,13051,1,3
15,13,13070,1,3
6,16,13052,1,3
9,17,13062,0,3
9,17,13068,0,3
9,2,13049,0,3
18,12,13062,1,3
1,5,13062,1,3
14,17,13069,0,3
11,3,13061,0,3
1,20,13064,1,3
20,2,13068,1,3
4,1,13055,1,3
1,20,13045,0,3
7,19,13051,0,3
7,17,13045,0,3
13,20,13059,1,3
1,19,13071,1,3
4,16,13062,0,3
4,16,13047,1,3
1,5,13054,1,3
14,3,13068,0,3
4,16,13058,1,3
14,1,13069,0,3
13,20,13047,1,3
18,16,13045,1,3
6,17,13063,0,3
4,1,13060,1,3
1,20,13055,1,3
18,16,13047,1,3
16,17,13067,1,3
9,16,13045,1,3
6,17,13071,0,3
1,5,13065,0,3
1,20,13061,1,3
15,13,13044,0,3
1,19,13061,1,3
4,1,13071,1,3
6,16,13062,1,3
6,17,13054,0,3
11,3,13046,0,3
1,20,13054,1,3
4,12,13069,0,3
6,16,13066,1,3
6,16,13043,0,3
7,17,13048,0,3
15,13,13063,1,3
7,19,13053,0,3
4,16,13051,1,3
1,20,13049,1,3
0,16,13050,0,3
1,5,13055,1,3
4,12,13055,0,3
14,1,13046,1,3
14,1,13067,1,3
16,17,13057,1,3
11,18,13054,0,3
4,1,13051,1,3
11,18,13061,0,3
4,12,13053,0,3
13,20,13043,1,3
1,5,13071,1,3
4,1,13046,1,3
9,16,13046,1,3
10,12,13058,0,3
11,18,13050,0,3
11,18,13051,0,3
4,1,13065,1,3
13,20,13064,1,3
9,2,13050,0,3
9,16,13047,1,3
17,2,13064,0,3
11,3,13054,0,3
1,20,13051,1,3
17,2,13066,0,3
1,20,13046,1,3
9,16,13050,1,3
11,18,13046,0,3
20,2,13070,1,3
9,16,13059,0,3
18,12,13047,1,3
6,16,13070,1,3
4,1,13054,1,3
11,3,13068,0,3
20,2,13062,1,3
7,17,13068,0,3
6,17,13060,0,3
16,17,13046,1,3
10,12,13060,0,3
7,19,13046,0,3
11,18,13065,0,3
4,16,13061,0,3
6,3,13060,0,3
7,17,13070,0,3
16,17,13061,1,3
7,19,13067,0,3
7,19,13064,0,3
4,12,13048,0,3
14,1,13062,1,3
14,1,13060,1,3
0,16,13052,1,3
4,1,13045,0,3
11,3,13053,0,3
14,1,13049,0,3
13,20,13044,0,3
7,19,13049,0,3
16,17,13045,1,3
1,5,13051,1,3
6,16,13047,1,3
4,1,13058,0,3
15,13,13062,1,3
1,20,13066,1,3
14,1,13070,1,3
4,12,13049,0,3
6,16,13065,1,3
1,20,13071,1,3
1,19,13066,1,3
1,19,13055,1,3
6,17,13067,0,3
9,16,13052,0,3
1,5,13057,0,3
12,20,13060,0,4
12,2,13065,0,4
15,16,13050,1,4
7,13,13045,0,4
12,20,13062,1,4
15,1,13068,1,4
1,2,13061,1,4
7,13,13044,0,4
18,9,13060,0,4
1,2,13050,1,4
19,2,13061,1,4
19,2,13059,1,4
19,17,13066,1,4
8,1,13049,1,4
3,5,13069,0,4
13,19,13046,0,4
8,1,13047,0,4
8,1,13071,1,4
9,1,13051,1,4
14,13,13054,1,4
9,1,13068,0,4
7,13,13071,1,4
11,2,13062,0,4
19,2,13070,1,4
15,2,13045,0,4
11,2,13063,0,4
12,20,13059,1,4
14,13,13056,1,4
16,20,13061,1,4
14,13,13071,1,4
13,19,13050,0,4
17,20,13053,1,4
7,13,13052,1,4
15,2,13067,0,4
1,2,13062,1,4
9,1,13057,1,4
12,2,13047,0,4
17,20,13061,1,4
11,2,13050,0,4
18,9,13063,0,4
1,2,13053,1,4
12,20,13071,1,4
6,1,13071,1,4
15,2,13069,0,4
15,1,13050,1,4
15,16,13047,1,4
15,19,13065,1,4
7,13,13058,0,4
15,16,13052,0,4
16,19,13043,0,4
11,2,13048,0,4
19,2,13063,1,4
6,1,13046,1,4
1,2,13044,1,4
19,17,13063,1,4
16,20,13066,1,4
12,2,13050,0,4
15,1,13057,1,4
6,1,13059,1,4
17,20,13059,1,4
14,13,13047,1,4
8,1,13058,0,4
15,12,13047,0,4
10,1,13043,1,4
15,2,13044,0,4
10,1,13064,1,4
17,20,13052,0,4
1,2,13058,0,4
16,19,13044,0,4
16,20,13051,1,4
7,13,13065,1,4
15,16,13045,1,4
3,17,13057,1,4
12,2,13044,0,4
7,13,13043,0,4
11,19,13071,0,4
16,20,13065,1,4
14,13,13051,1,4
17,20,13070,1,4
12,2,13060,0,4
14,13,13059,1,4
6,1,13060,0,4
11,19,13047,0,4
15,1,13053,1,4
6,1,13055,1,4
12,2,13057,0,4
10,1,13045,0,4
6,1,13058,0,4
8,2,13062,1,4
10,1,13066,1,4
12,2,13043,0,4
15,2,13050,0,4
16,20,13048,1,4
15,2,13060,0,4
15,1,13049,1,4
19,2,13049,1,4
19,2,13062,1,4
1,2,13071,1,4
3,5,13052,0,4
19,17,13058,1,4
15,1,13067,1,4
15,16,13044,0,4
19,17,13060,1,4
12,20,13052,0,4
6,1,13057,0,4
12,2,13064,0,4
15,12,13069,0,4
14,13,13070,1,4
15,1,13063,1,4
9,1,13055,1,4
1,2,13057,1,4
6,1,13052,1,4
15,1,13054,1,4
16,20,13064,1,4
16,20,13043,1,4
8,1,13053,1,4
6,1,13048,1,4
12,2,13053,0,4
6,1,13067,1,4
15,1,13060,1,4
8,16,13062,0,4
1,2,13065,1,4
10,1,13051,1,4
10,1,13046,1,4
19,17,13047,0,4
10,1,13054,1,4
19,17,13062,1,4
3,17,13050,1,4
8,2,13068,1,4
15,16,13071,1,4
6,1,13051,1,4
12,2,13066,0,4
8,1,13061,1,4
15,2,13068,0,4
8,1,13067,1,4
15,1,13046,1,4
11,19,13063,0,4
13,19,13071,1,4
12,20,13043,0,4
10,1,13061,1,4
15,2,13047,0,4
9,1,13066,1,4
14,13,13046,1,4
16,20,13055,1,4
6,1,13070,1,4
8,16,13067,0,4
12,20,13065,0,4
16,20,13058,1,4
11,2,13052,1,4
10,1,13055,1,4
8,16,13051,1,4
15,12,13059,0,4
15,2,13059,0,4
18,9,13056,1,4
8,2,13052,1,4
15,16,13070,0,4
14,13,13050,1,4
16,20,13045,1,4
13,19,13064,0,4
15,1,13048,1,4
8,1,13045,0,4
3,5,13048,1,4
6,1,13049,1,4
10,1,13050,1,4
15,1,13071,1,4
9,1,13071,1,4
14,13,13052,1,4
16,20,13054,1,4
17,20,13063,1,4
15,12,13068,0,4
19,2,13069,1,4
14,13,13067,1,4
15,16,13063,1,4
1,2,13047,1,4
1,2,13067,1,4
14,13,13053,1,4
16,20,13071,1,4
16,20,13044,0,4
14,13,13066,1,4
18,9,13067,0,4
1,2,13069,1,4
15,16,13051,1,4
15,19,13058,0,4
6,1,13044,1,4
10,1,13049,1,4
7,13,13049,0,4
11,19,13049,0,4
14,13,13044,0,4
6,1,13056,0,4
12,20,13053,0,4
8,1,13056,0,4
17,20,13068,1,4
7,13,13066,0,4
3,5,13044,0,4
19,17,13052,0,4
10,1,13070,1,4
1,2,13059,1,4
1,2,13051,1,4
10,1,13071,1,4
8,2,13047,0,4
9,1,13044,1,4
19,2,13052,1,4
8,3,13050,1,4
3,17,13047,0,4
16,19,13050,0,4
14,13,13063,1,4
19,17,13048,1,4
6,1,13050,0,4
15,19,13049,1,4
18,9,13046,0,4
7,13,13059,1,4
15,2,13062,0,4
14,13,13069,0,4
9,1,13056,0,4
16,19,13065,0,4
3,5,13070,0,4
19,2,13057,1,4
19,2,13053,1,4
16,20,13069,1,4
14,13,13060,1,4
12,20,13057,0,4
15,12,13053,0,4
9,1,13065,1,4
15,2,13051,0,4
15,12,13045,0,4
1,2,13054,1,4
16,20,13052,1,4
15,12,13058,0,4
7,13,13061,1,4
3,5,13043,0,4
8,16,13049,1,4
16,20,13050,1,4
8,1,13051,1,4
6,1,13045,0,4
11,2,13061,0,4
6,1,13063,0,4
3,17,13063,1,4
9,1,13046,1,4
15,2,13063,0,4
6,1,13066,1,4
16,20,13060,1,4
9,1,13067,1,4
19,2,13046,1,4
12,20,13049,0,4
15,1,13051,1,4
19,17,13059,1,4
7,13,13062,0,4
6,1,13047,0,4
1,2,13055,1,4
10,1,13056,0,4
12,2,13071,0,4
8,1,13050,1,4
16,20,13046,1,4
6,1,13054,1,4
17,20,13058,1,4
15,12,13043,0,4
16,20,13063,1,4
9,1,13050,1,4
12,20,13044,0,4
13,19,13044,0,4
6,1,13053,1,4
3,17,13049,1,4
3,17,13059,1,4
11,2,13046,0,4
15,16,13049,1,4
3,5,13049,0,4
12,20,13058,0,4
16,20,13047,1,4
18,9,13062,0,4
15,12,13044,0,4
10,1,13062,1,4
11,19,13061,0,4
15,1,13062,1,4
16,19,13049,0,4
1,2,13066,1,4
12,20,13055,0,4
19,17,13071,1,4
8,1,13066,1,4
12,2,13069,0,4
13,19,13060,1,4
3,17,13070,1,4
15,1,13055,1,4
19,2,13045,1,4
15,12,13052,0,4
16,20,13059,1,4
14,13,13068,1,4
15,12,13067,0,4
9,1,13053,1,4
7,13,13050,1,4
10,1,13065,1,4
14,13,13064,1,4
12,20,13061,1,4
15,16,13057,1,4
18,9,13054,0,4
15,12,13064,0,4
8,1,13055,1,4
12,2,13068,0,4
11,19,13046,0,4
15,2,13043,0,4
7,13,13051,1,4
8,16,13060,0,4
11,2,13047,0,4
11,19,13058,1,4
14,13,13043,1,4
11,19,13062,0,4
1,2,13063,1,4
9,1,13043,1,4
16,19,13054,0,4
15,2,13052,0,4
9,1,13059,0,4
19,17,13061,1,4
17,20,13071,0,4
16,20,13068,1,4
11,2,13049,0,4
8,16,13069,0,4
10,1,13053,1,4
17,20,13062,1,4
7,13,13070,1,4
12,2,13067,0,4
19,17,13049,0,4
15,1,13043,1,4
14,13,13045,1,4
6,1,13065,1,4
18,9,13066,1,4
10,1,13067,1,4
12,20,13064,0,4
8,1,13063,0,4
10,1,13069,1,4
10,1,13060,1,4
15,12,13056,0,4
12,20,13046,1,4
12,20,13068,0,4
15,1,13045,0,4
14,13,13055,1,4
8,3,13049,1,4
12,20,13067,0,4
1,2,13046,1,4
12,2,13045,0,4
16,20,13057,1,4
8,2,13061,1,4
15,2,13066,0,4
7,13,13069,0,4
11,2,13060,0,4
15,2,13071,0,4
9,1,13054,1,4
1,2,13043,1,4
15,1,13047,1,4
1,2,13070,1,4
19,17,13054,0,4
11,2,13058,0,4
15,12,13057,0,4
16,20,13056,1,4
15,2,13065,0,4
16,20,13062,1,4
10,1,13057,1,4
11,19,13064,1,4
15,2,13064,0,4
19,2,13068,1,4
15,12,13065,0,4
9,1,13048,1,4
19,2,13054,1,4
15,12,13060,0,4
8,2,13059,1,4
8,2,13070,1,4
16,20,13070,1,4
9,1,13047,1,4
